net,length_um
_06294_,5.38µm
_06986_,5.38µm
_07101_,5.38µm
add_res\[23\],5.38µm
add_res\[30\],5.38µm
net49,5.38µm
net83,5.38µm
net87,5.38µm
net89,5.38µm
net3060,5.38µm
_00519_,5.36µm
_01432_,5.36µm
_01760_,5.36µm
_03307_,5.36µm
_03699_,5.36µm
net466,5.36µm
_06272_,5.35µm
_00100_,5.34µm
_00850_,5.34µm
_01327_,5.34µm
_01646_,5.34µm
_02229_,5.34µm
_02270_,5.34µm
_02567_,5.34µm
_04291_,5.34µm
_04653_,5.34µm
_05673_,5.34µm
_05749_,5.34µm
_06018_,5.34µm
_06504_,5.34µm
_06657_,5.34µm
_06769_,5.34µm
_06829_,5.34µm
add_vld,5.34µm
adder_inst.man_a_r\[7\],5.34µm
net90,5.34µm
net163,5.34µm
net3337,5.34µm
_00170_,5.33µm
_00307_,5.33µm
i_a[29],5.31µm
_00483_,5.28µm
_00627_,5.28µm
_02439_,5.28µm
_02676_,5.28µm
_02919_,5.28µm
_03095_,5.28µm
_03144_,5.28µm
_06367_,5.28µm
net1333,5.28µm
_00054_,5.26µm
_00281_,5.26µm
_01324_,5.26µm
_01508_,5.26µm
_01511_,5.26µm
_01546_,5.26µm
_02168_,5.26µm
_02468_,5.26µm
_02745_,5.26µm
_04192_,5.26µm
_04808_,5.26µm
_05169_,5.26µm
_05371_,5.26µm
_05415_,5.26µm
_05634_,5.26µm
net4,5.26µm
net21,5.26µm
_04181_,5.255µm
_02383_,5.24µm
_01033_,5.22µm
_01041_,5.22µm
_01141_,5.22µm
_01264_,5.22µm
_01654_,5.22µm
_02381_,5.22µm
_02406_,5.22µm
_02524_,5.22µm
_03184_,5.22µm
_03801_,5.22µm
_04103_,5.22µm
_04595_,5.22µm
_05168_,5.22µm
_05759_,5.22µm
_05784_,5.22µm
_06211_,5.22µm
net2957,5.22µm
net3056,5.22µm
o_res[18],5.19µm
_01573_,5.16µm
_01934_,5.16µm
_03342_,5.16µm
_05878_,5.16µm
_00398_,5.15µm
_00418_,5.15µm
_00090_,5.14µm
_00294_,5.14µm
_00360_,5.14µm
_00480_,5.14µm
_02464_,5.14µm
_05383_,5.14µm
_05600_,5.14µm
_05826_,5.14µm
_05828_,5.14µm
_06463_,5.14µm
_06501_,5.14µm
_06671_,5.14µm
net15,5.14µm
net567,5.14µm
net1219,5.14µm
net3040,5.14µm
_02436_,5.12µm
_02453_,5.12µm
_04782_,5.12µm
net2975,5.11µm
_00109_,5.1µm
_00182_,5.1µm
_00197_,5.1µm
_01451_,5.1µm
_02626_,5.1µm
net3228,5.1µm
net3095,5.1µm
net3137,5.1µm
_00245_,5.07µm
_00302_,5.07µm
o_res[25],5.07µm
net3455,5.065µm
_00945_,5.06µm
_04760_,5.06µm
_06806_,5.06µm
net3499,5.06µm
_05987_,5.05µm
_00331_,5.04µm
_04190_,5.04µm
_05989_,5.04µm
_00423_,5.02µm
_00977_,5.02µm
_01730_,5.02µm
_04704_,5.02µm
_04705_,5.02µm
_04712_,5.02µm
_05298_,5.02µm
_05731_,5.02µm
_00050_,5µm
_00072_,5µm
_02068_,5µm
_04036_,5µm
net41,5µm
_00120_,4.99µm
_00151_,4.99µm
_00273_,4.97µm
i_a[23],4.95µm
_01329_,4.94µm
_03409_,4.94µm
_05171_,4.94µm
_05880_,4.94µm
_06735_,4.94µm
_06762_,4.94µm
_06999_,4.94µm
net93,4.94µm
net2933,4.94µm
_00236_,4.93µm
_00548_,4.92µm
_00841_,4.92µm
_00858_,4.92µm
_00958_,4.92µm
_00975_,4.92µm
_01887_,4.92µm
_02262_,4.92µm
_04096_,4.92µm
_04737_,4.92µm
_05420_,4.92µm
_05457_,4.92µm
_05963_,4.92µm
_05971_,4.92µm
_06628_,4.92µm
_06756_,4.92µm
_06783_,4.92µm
multiplier_inst.exp_final_r\[0\],4.92µm
net99,4.92µm
net3407,4.92µm
net1307,4.92µm
_00388_,4.9µm
_00630_,4.9µm
_00777_,4.9µm
_03075_,4.9µm
_03088_,4.9µm
_03978_,4.9µm
_04884_,4.9µm
_05923_,4.9µm
_07006_,4.9µm
net381,4.9µm
net1466,4.9µm
_00003_,4.88µm
_00017_,4.88µm
_00034_,4.88µm
_00042_,4.88µm
_00421_,4.88µm
_00486_,4.88µm
_00634_,4.88µm
_00862_,4.88µm
_01074_,4.88µm
_01268_,4.88µm
_01344_,4.88µm
_01595_,4.88µm
_02186_,4.88µm
_02187_,4.88µm
_02624_,4.88µm
_03513_,4.88µm
_03573_,4.88µm
_03650_,4.88µm
_03814_,4.88µm
_04033_,4.88µm
_04498_,4.88µm
_04697_,4.88µm
_04752_,4.88µm
_05833_,4.88µm
_05885_,4.88µm
_05932_,4.88µm
_06404_,4.88µm
_06637_,4.88µm
_06799_,4.88µm
_07079_,4.88µm
adder_inst.sum_raw\[24\],4.88µm
multiplier_inst.exp_final_r\[7\],4.88µm
multiplier_inst.man_final_r\[9\],4.88µm
net1080,4.88µm
net3118,4.88µm
net3120,4.88µm
net3362,4.88µm
_00122_,4.87µm
_00163_,4.87µm
_00178_,4.87µm
_00224_,4.87µm
_00252_,4.87µm
_00266_,4.87µm
o_res[22],4.85µm
o_res[26],4.85µm
_00488_,4.82µm
_01447_,4.82µm
_01578_,4.82µm
_04988_,4.82µm
_05920_,4.82µm
_00526_,4.8µm
_00587_,4.8µm
_00631_,4.8µm
_01219_,4.8µm
_02257_,4.8µm
_02512_,4.8µm
_02662_,4.8µm
_03189_,4.8µm
_04044_,4.8µm
_04588_,4.8µm
_04956_,4.8µm
_05043_,4.8µm
_05442_,4.8µm
_05509_,4.8µm
_05863_,4.8µm
_06992_,4.8µm
net40,4.8µm
net2983,4.8µm
net2029,4.8µm
_00339_,4.78µm
_01321_,4.78µm
_02246_,4.78µm
net3340,4.765µm
_00395_,4.76µm
_00437_,4.76µm
_00854_,4.76µm
_00934_,4.76µm
_00939_,4.76µm
_02049_,4.76µm
_02311_,4.76µm
_03019_,4.76µm
_04493_,4.76µm
_05127_,4.76µm
_05150_,4.76µm
_05781_,4.76µm
_05954_,4.76µm
_06661_,4.76µm
_06719_,4.76µm
_06749_,4.76µm
_06942_,4.76µm
adder_inst.man_a_r\[4\],4.76µm
multiplier_inst.exp_final\[1\],4.76µm
net971,4.76µm
net2941,4.76µm
net3131,4.76µm
net3479,4.76µm
_05806_,4.74µm
overflow,4.73µm
net354,4.72µm
_01223_,4.7µm
_04469_,4.7µm
_04692_,4.7µm
_05773_,4.7µm
_05900_,4.7µm
_06818_,4.7µm
_00257_,4.68µm
_00353_,4.68µm
_00574_,4.68µm
_00912_,4.68µm
_01579_,4.68µm
_02363_,4.68µm
_02948_,4.68µm
_03897_,4.68µm
_04974_,4.68µm
_05704_,4.68µm
_05901_,4.68µm
_07002_,4.68µm
multiplier_inst.man_final\[13\],4.68µm
net2942,4.68µm
net3251,4.68µm
_00404_,4.66µm
_05675_,4.66µm
_00381_,4.61µm
_00700_,4.61µm
_05074_,4.6µm
_05914_,4.6µm
_00138_,4.58µm
_00270_,4.58µm
_00297_,4.58µm
_00317_,4.58µm
_05028_,4.58µm
_05404_,4.58µm
_06387_,4.58µm
net422,4.58µm
_01792_,4.56µm
_01867_,4.56µm
_02537_,4.56µm
_02546_,4.56µm
_04370_,4.56µm
_05353_,4.56µm
_05888_,4.56µm
multiplier_inst.man_final\[10\],4.56µm
_00241_,4.54µm
_01817_,4.54µm
_06712_,4.54µm
net3360,4.54µm
net3431,4.54µm
_00136_,4.53µm
_00243_,4.53µm
_00253_,4.53µm
_00391_,4.53µm
_00263_,4.51µm
_00000_,4.48µm
_01687_,4.48µm
_01703_,4.48µm
_02233_,4.48µm
_04414_,4.48µm
_05417_,4.48µm
net3,4.48µm
net47,4.48µm
net53,4.48µm
net3295,4.48µm
_00351_,4.47µm
_00033_,4.46µm
_00549_,4.46µm
_01145_,4.46µm
_01215_,4.46µm
_01405_,4.46µm
_01558_,4.46µm
_01880_,4.46µm
_01897_,4.46µm
_02499_,4.46µm
_02798_,4.46µm
_03016_,4.46µm
_03474_,4.46µm
_05441_,4.46µm
_05891_,4.46µm
_05955_,4.46µm
_05975_,4.46µm
_06111_,4.46µm
_06692_,4.46µm
_06743_,4.46µm
_06775_,4.46µm
net52,4.46µm
net59,4.46µm
net3080,4.46µm
net1483,4.46µm
net3042,4.46µm
net3344,4.46µm
net3351,4.46µm
net3482,4.46µm
_03201_,4.44µm
_04459_,4.44µm
_05249_,4.44µm
_05556_,4.44µm
net428,4.44µm
_06178_,4.43µm
_00086_,4.42µm
_00148_,4.42µm
_00416_,4.42µm
_00511_,4.42µm
_00649_,4.42µm
_00790_,4.42µm
_01341_,4.42µm
_01391_,4.42µm
_01538_,4.42µm
_01932_,4.42µm
_01945_,4.42µm
_02058_,4.42µm
_02103_,4.42µm
_02494_,4.42µm
_02522_,4.42µm
_02529_,4.42µm
_03017_,4.42µm
_03928_,4.42µm
_03946_,4.42µm
_04409_,4.42µm
_04447_,4.42µm
_04845_,4.42µm
_05386_,4.42µm
_05387_,4.42µm
_05918_,4.42µm
_06635_,4.42µm
_06662_,4.42µm
_06713_,4.42µm
_06817_,4.42µm
_06854_,4.42µm
mul_res\[8\],4.42µm
net71,4.42µm
net77,4.42µm
net615,4.42µm
net3443,4.42µm
_00274_,4.41µm
_03970_,4.405µm
o_res[17],4.39µm
o_res[20],4.39µm
_00735_,4.36µm
_02232_,4.36µm
_03738_,4.36µm
_04359_,4.36µm
_05798_,4.36µm
net3202,4.36µm
_00160_,4.34µm
_00573_,4.34µm
_00609_,4.34µm
_00625_,4.34µm
_01106_,4.34µm
_01110_,4.34µm
_01154_,4.34µm
_01279_,4.34µm
_01348_,4.34µm
_01495_,4.34µm
_01524_,4.34µm
_01566_,4.34µm
_02717_,4.34µm
_03309_,4.34µm
_04671_,4.34µm
_04855_,4.34µm
_04998_,4.34µm
_05947_,4.34µm
_06236_,4.34µm
_06424_,4.34µm
_06695_,4.34µm
_06814_,4.34µm
_07072_,4.34µm
net96,4.34µm
net3317,4.34µm
_00990_,4.32µm
_01063_,4.32µm
_01182_,4.32µm
net3423,4.305µm
i_b[23],4.27µm
_04885_,4.24µm
_05951_,4.24µm
_05952_,4.24µm
net2921,4.24µm
net3395,4.24µm
_01289_,4.22µm
_03393_,4.22µm
_05102_,4.22µm
_05304_,4.22µm
_05452_,4.22µm
_06589_,4.22µm
_07083_,4.22µm
net449,4.22µm
net1344,4.22µm
_00754_,4.2µm
_02988_,4.2µm
_05902_,4.2µm
_05985_,4.2µm
_06625_,4.2µm
net3486,4.2µm
_00304_,4.15µm
_00319_,4.15µm
_01034_,4.14µm
_03057_,4.14µm
_04594_,4.14µm
_06720_,4.14µm
add_res\[7\],4.14µm
multiplier_inst.exp_final\[0\],4.14µm
net3477,4.14µm
_00076_,4.12µm
_00621_,4.12µm
_01614_,4.12µm
multiplier_inst.man_final\[19\],4.12µm
net3366,4.12µm
_00636_,4.115µm
_01521_,4.1µm
_03195_,4.1µm
_03392_,4.1µm
_05930_,4.1µm
net3104,4.1µm
_00043_,4.08µm
_00105_,4.08µm
_00180_,4.08µm
_01855_,4.08µm
net2,4.08µm
_00372_,4.05µm
_00397_,4.05µm
_05875_,4.035µm
_00240_,4.03µm
_01153_,4.02µm
_01303_,4.02µm
_02003_,4.02µm
_02124_,4.02µm
_02485_,4.02µm
_02488_,4.02µm
_02895_,4.02µm
_03251_,4.02µm
_03637_,4.02µm
_03932_,4.02µm
_04004_,4.02µm
_04353_,4.02µm
_06004_,4.02µm
_06423_,4.02µm
_06626_,4.02µm
_06731_,4.02µm
net48,4.02µm
net2929,4.02µm
net3497,4.02µm
_00024_,4µm
_00660_,4µm
_00674_,4µm
_00689_,4µm
_00859_,4µm
_00892_,4µm
_01119_,4µm
_01202_,4µm
_01271_,4µm
_01410_,4µm
_01469_,4µm
_01551_,4µm
_02964_,4µm
_02969_,4µm
_03007_,4µm
_03758_,4µm
_04940_,4µm
_04961_,4µm
_05230_,4µm
_05500_,4µm
_05567_,4µm
_05690_,4µm
_05818_,4µm
_05837_,4µm
_05861_,4µm
_06022_,4µm
_06418_,4µm
_06689_,4µm
multiplier_inst.exp_final_r\[4\],4µm
multiplier_inst.man_final_r\[21\],4µm
net46,4µm
net79,4µm
net94,4µm
net184,4µm
_05962_,3.995µm
_00680_,3.98µm
_02081_,3.98µm
_04119_,3.98µm
_04125_,3.98µm
_04911_,3.98µm
net549,3.98µm
i_b[29],3.93µm
net3174,3.905µm
_00715_,3.9µm
_01118_,3.9µm
_01648_,3.9µm
_01964_,3.9µm
_02067_,3.9µm
_02167_,3.9µm
_04470_,3.9µm
_04813_,3.9µm
add_res\[26\],3.9µm
net3155,3.9µm
_00629_,3.88µm
_00765_,3.88µm
_01066_,3.88µm
_01158_,3.88µm
_01444_,3.88µm
_01658_,3.88µm
_01778_,3.88µm
_02126_,3.88µm
_02290_,3.88µm
_02365_,3.88µm
_02555_,3.88µm
_02899_,3.88µm
_03098_,3.88µm
_03438_,3.88µm
_04128_,3.88µm
_04130_,3.88µm
_04326_,3.88µm
_04662_,3.88µm
_05361_,3.88µm
_05515_,3.88µm
_05799_,3.88µm
_05960_,3.88µm
_05970_,3.88µm
_05983_,3.88µm
_06667_,3.88µm
_06827_,3.88µm
adder_inst.man_a_r\[2\],3.88µm
net3022,3.88µm
net406,3.88µm
_00619_,3.86µm
net3458,3.805µm
_00330_,3.79µm
_01498_,3.78µm
net3488,3.78µm
_00048_,3.76µm
_00223_,3.76µm
_00256_,3.76µm
_00883_,3.76µm
_01139_,3.76µm
_01799_,3.76µm
_02728_,3.76µm
_03888_,3.76µm
_04194_,3.76µm
_05012_,3.76µm
_05398_,3.76µm
_06680_,3.76µm
_06988_,3.76µm
net1566,3.76µm
_03071_,3.74µm
net3401,3.74µm
_00412_,3.69µm
_00789_,3.68µm
_02050_,3.68µm
_03167_,3.68µm
_04068_,3.68µm
_04218_,3.68µm
adder_inst.i_b\[19\],3.68µm
_04807_,3.66µm
_05522_,3.66µm
_06030_,3.66µm
net56,3.66µm
net3441,3.66µm
_00239_,3.64µm
_06700_,3.64µm
net3121,3.64µm
_00117_,3.61µm
_00126_,3.61µm
_00295_,3.61µm
_04150_,3.6µm
_00154_,3.59µm
_00231_,3.59µm
_00261_,3.59µm
_00336_,3.59µm
_00186_,3.57µm
_00544_,3.56µm
_00725_,3.56µm
_00783_,3.56µm
_00921_,3.56µm
_01201_,3.56µm
_01788_,3.56µm
_01795_,3.56µm
_01849_,3.56µm
_02447_,3.56µm
_02637_,3.56µm
_02855_,3.56µm
_03334_,3.56µm
_05451_,3.56µm
_05616_,3.56µm
_07019_,3.56µm
net70,3.56µm
net2931,3.56µm
_00078_,3.54µm
_00993_,3.54µm
_01190_,3.54µm
_01207_,3.54µm
_02514_,3.54µm
_03297_,3.54µm
_03315_,3.54µm
_03902_,3.54µm
_03949_,3.54µm
_04476_,3.54µm
_04490_,3.54µm
_05456_,3.54µm
_05872_,3.54µm
_06634_,3.54µm
_06787_,3.54µm
adder_inst.sum_raw_r\[23\],3.54µm
mul_res\[13\],3.54µm
mul_res\[18\],3.54µm
multiplier_inst.exp_final\[6\],3.54µm
multiplier_inst.exp_final_r\[6\],3.54µm
multiplier_inst.man_final\[14\],3.54µm
multiplier_inst.man_final_r\[13\],3.54µm
net20,3.54µm
net786,3.54µm
net3417,3.54µm
_00370_,3.52µm
_00626_,3.52µm
_00793_,3.52µm
_01854_,3.52µm
_03252_,3.52µm
_05238_,3.52µm
_00699_,3.44µm
_00976_,3.44µm
_04411_,3.44µm
_05013_,3.44µm
_05705_,3.44µm
_06008_,3.44µm
net2984,3.44µm
net3054,3.44µm
_00374_,3.42µm
_00432_,3.42µm
_00943_,3.42µm
_01356_,3.42µm
_01381_,3.42µm
_01694_,3.42µm
_01741_,3.42µm
_01791_,3.42µm
_01861_,3.42µm
_02310_,3.42µm
_02321_,3.42µm
_02525_,3.42µm
_02671_,3.42µm
_03534_,3.42µm
_03648_,3.42µm
_03979_,3.42µm
_04183_,3.42µm
_04770_,3.42µm
_04975_,3.42µm
_05341_,3.42µm
_05544_,3.42µm
_05827_,3.42µm
_05882_,3.42µm
_05949_,3.42µm
_06002_,3.42µm
_06307_,3.42µm
_06771_,3.42µm
_06797_,3.42µm
_06811_,3.42µm
_06843_,3.42µm
adder_inst.is_zero_r,3.42µm
net3326,3.42µm
_00357_,3.4µm
_01827_,3.4µm
_02734_,3.4µm
net31,3.385µm
_05271_,3.345µm
_01036_,3.32µm
net3448,3.32µm
_00145_,3.3µm
_00596_,3.3µm
_00809_,3.3µm
_00927_,3.3µm
_01288_,3.3µm
_01328_,3.3µm
_01340_,3.3µm
_01695_,3.3µm
_04996_,3.3µm
_06021_,3.3µm
_06202_,3.3µm
net333,3.3µm
net1523,3.3µm
net1665,3.3µm
net3089,3.3µm
net3160,3.3µm
net3433,3.3µm
_05921_,3.24µm
_00137_,3.23µm
_00181_,3.23µm
_00394_,3.23µm
_00733_,3.22µm
_01955_,3.22µm
multiplier_inst.man_final_r\[20\],3.22µm
net3035,3.22µm
net3229,3.22µm
net3483,3.22µm
_00074_,3.2µm
_00153_,3.2µm
_00280_,3.2µm
_01146_,3.2µm
_02666_,3.2µm
_03736_,3.2µm
_06300_,3.2µm
net3343,3.2µm
_00155_,3.18µm
_06647_,3.18µm
_00129_,3.15µm
_00165_,3.13µm
_00272_,3.13µm
_00308_,3.13µm
_00079_,3.125µm
_01156_,3.11µm
_03363_,3.11µm
_00838_,3.1µm
_01338_,3.1µm
_01530_,3.1µm
_01649_,3.1µm
_01727_,3.1µm
_02682_,3.1µm
_03588_,3.1µm
_03654_,3.1µm
_03829_,3.1µm
_04437_,3.1µm
_04527_,3.1µm
_04603_,3.1µm
_05506_,3.1µm
_05892_,3.1µm
_05936_,3.1µm
_05992_,3.1µm
_06112_,3.1µm
_06765_,3.1µm
_00051_,3.08µm
_00176_,3.08µm
_00620_,3.08µm
_00769_,3.08µm
_01019_,3.08µm
_01276_,3.08µm
_01677_,3.08µm
_01933_,3.08µm
_02016_,3.08µm
_02375_,3.08µm
_02459_,3.08µm
_02498_,3.08µm
_03073_,3.08µm
_03085_,3.08µm
_03385_,3.08µm
_03912_,3.08µm
_03968_,3.08µm
_04264_,3.08µm
_04509_,3.08µm
_04513_,3.08µm
_04514_,3.08µm
_04780_,3.08µm
_04805_,3.08µm
_04863_,3.08µm
_05232_,3.08µm
_05384_,3.08µm
_05395_,3.08µm
_05604_,3.08µm
_05796_,3.08µm
_05977_,3.08µm
_06646_,3.08µm
_06875_,3.08µm
adder_inst.i_vld_r,3.08µm
mul_res\[11\],3.08µm
multiplier_inst.man_final_r\[3\],3.08µm
multiplier_inst.man_final_r\[7\],3.08µm
net86,3.08µm
net3139,3.08µm
net3399,3.08µm
_00244_,3.06µm
_01009_,3.06µm
_01808_,3.06µm
_02773_,3.06µm
_03511_,3.06µm
_04206_,3.06µm
_05739_,3.06µm
_06832_,3.06µm
_00335_,3.01µm
_05968_,2.985µm
_00837_,2.98µm
_02256_,2.98µm
_04579_,2.98µm
_04751_,2.98µm
_06283_,2.98µm
_00242_,2.96µm
_00346_,2.96µm
_00527_,2.96µm
_00628_,2.96µm
_00668_,2.96µm
_00784_,2.96µm
_00794_,2.96µm
_01400_,2.96µm
_01470_,2.96µm
_01537_,2.96µm
_02152_,2.96µm
_02200_,2.96µm
_02298_,2.96µm
_02906_,2.96µm
_02935_,2.96µm
_03710_,2.96µm
_03868_,2.96µm
_04927_,2.96µm
_05040_,2.96µm
_05283_,2.96µm
_05492_,2.96µm
_05517_,2.96µm
_05780_,2.96µm
_05993_,2.96µm
_06113_,2.96µm
_06670_,2.96µm
_06718_,2.96µm
_06973_,2.96µm
net80,2.96µm
net3066,2.96µm
net3101,2.96µm
net3133,2.96µm
net3436,2.96µm
net3440,2.96µm
_06032_,2.92µm
_00515_,2.86µm
_01101_,2.86µm
_04605_,2.86µm
_06835_,2.86µm
net2943,2.86µm
net2999,2.86µm
_07082_,2.855µm
_00134_,2.84µm
_00150_,2.84µm
_00162_,2.84µm
_00194_,2.84µm
_00298_,2.84µm
_00356_,2.84µm
_00385_,2.84µm
_00403_,2.84µm
_00408_,2.84µm
_02285_,2.84µm
_02703_,2.84µm
_03554_,2.84µm
_05276_,2.84µm
_05348_,2.84µm
_05823_,2.84µm
_06086_,2.84µm
_06397_,2.84µm
_06754_,2.84µm
net3072,2.84µm
_00327_,2.77µm
_00081_,2.76µm
_01067_,2.76µm
_01349_,2.76µm
_02275_,2.76µm
_02314_,2.76µm
_03875_,2.76µm
_04753_,2.76µm
_05437_,2.76µm
_05455_,2.76µm
_06698_,2.76µm
net3475,2.76µm
_00089_,2.74µm
_00450_,2.74µm
multiplier_inst.exp_final\[4\],2.74µm
net37,2.74µm
net3354,2.74µm
net3357,2.74µm
net3365,2.74µm
_01082_,2.72µm
_02759_,2.72µm
_03145_,2.72µm
_03658_,2.72µm
_05591_,2.72µm
_07022_,2.72µm
add_res\[25\],2.72µm
net368,2.72µm
net3051,2.72µm
net3189,2.72µm
net1011,2.72µm
_00285_,2.69µm
_00322_,2.69µm
_00323_,2.69µm
_00406_,2.69µm
_06010_,2.685µm
_00260_,2.67µm
_00348_,2.67µm
_00366_,2.67µm
_00386_,2.67µm
_00393_,2.67µm
_02286_,2.65µm
_00475_,2.64µm
_00642_,2.64µm
_01686_,2.64µm
_01759_,2.64µm
_01872_,2.64µm
_02026_,2.64µm
_03166_,2.64µm
_03308_,2.64µm
_03445_,2.64µm
_04153_,2.64µm
_04870_,2.64µm
_05129_,2.64µm
_05347_,2.64µm
_05559_,2.64µm
_05707_,2.64µm
_05927_,2.64µm
_05934_,2.64µm
_05986_,2.64µm
_06715_,2.64µm
_07087_,2.64µm
_00963_,2.62µm
_00989_,2.62µm
_01073_,2.62µm
_01277_,2.62µm
_01768_,2.62µm
_01990_,2.62µm
_02469_,2.62µm
_02487_,2.62µm
_02497_,2.62µm
_02656_,2.62µm
_03000_,2.62µm
_03395_,2.62µm
_04505_,2.62µm
_04641_,2.62µm
_05044_,2.62µm
_05331_,2.62µm
_05379_,2.62µm
_05471_,2.62µm
_05838_,2.62µm
_05839_,2.62µm
_05903_,2.62µm
_05967_,2.62µm
_05979_,2.62µm
_06037_,2.62µm
_06141_,2.62µm
_06773_,2.62µm
_06841_,2.62µm
_06939_,2.62µm
_07061_,2.62µm
add_res\[12\],2.62µm
add_res\[16\],2.62µm
adder_inst.sum_raw\[6\],2.62µm
mul_res\[19\],2.62µm
mul_res\[29\],2.62µm
multiplier_inst.man_final_r\[15\],2.62µm
net3325,2.62µm
net3411,2.62µm
net3503,2.62µm
_05856_,2.585µm
_00890_,2.525µm
_00468_,2.52µm
_00798_,2.52µm
_01094_,2.52µm
_01528_,2.52µm
_01602_,2.52µm
_02359_,2.52µm
_03948_,2.52µm
_04832_,2.52µm
_05124_,2.52µm
_06974_,2.52µm
net3130,2.52µm
_00057_,2.5µm
_00119_,2.5µm
_00147_,2.5µm
_00152_,2.5µm
_00288_,2.5µm
_00306_,2.5µm
_00675_,2.5µm
_00907_,2.5µm
_00962_,2.5µm
_01035_,2.5µm
_01122_,2.5µm
_01135_,2.5µm
_01981_,2.5µm
_02038_,2.5µm
_02076_,2.5µm
_02633_,2.5µm
_02777_,2.5µm
_02787_,2.5µm
_02911_,2.5µm
_02945_,2.5µm
_03820_,2.5µm
_04005_,2.5µm
_04461_,2.5µm
_04617_,2.5µm
_04640_,2.5µm
_04644_,2.5µm
_04718_,2.5µm
_04775_,2.5µm
_05016_,2.5µm
_05422_,2.5µm
_05480_,2.5µm
_05481_,2.5µm
_05557_,2.5µm
_05907_,2.5µm
_06668_,2.5µm
_06962_,2.5µm
net2991,2.5µm
net3105,2.5µm
net3136,2.5µm
net3502,2.5µm
_02420_,2.4µm
_03557_,2.4µm
_05973_,2.4µm
_00139_,2.38µm
_00144_,2.38µm
_00157_,2.38µm
_00175_,2.38µm
_00189_,2.38µm
_00250_,2.38µm
_00287_,2.38µm
_00299_,2.38µm
_00305_,2.38µm
_00343_,2.38µm
_00352_,2.38µm
_00355_,2.38µm
_00358_,2.38µm
_00367_,2.38µm
_00368_,2.38µm
_00409_,2.38µm
_00788_,2.38µm
_01251_,2.38µm
_01443_,2.38µm
_01883_,2.38µm
_03190_,2.38µm
_04341_,2.38µm
net2920,2.38µm
net3141,2.38µm
_00669_,2.31µm
_00073_,2.3µm
_00552_,2.3µm
_01638_,2.3µm
_03198_,2.3µm
_05345_,2.3µm
_05794_,2.3µm
_05959_,2.3µm
_06017_,2.3µm
_06780_,2.3µm
_07050_,2.3µm
add_res\[21\],2.3µm
mul_res\[15\],2.3µm
net3389,2.3µm
net3390,2.3µm
net3396,2.3µm
net3400,2.3µm
net3406,2.3µm
net3409,2.3µm
net3422,2.3µm
net3427,2.3µm
net3437,2.3µm
net3442,2.3µm
net3446,2.3µm
net3451,2.3µm
net3454,2.3µm
net3480,2.3µm
net3490,2.3µm
_00362_,2.28µm
_02114_,2.28µm
_03835_,2.28µm
_05908_,2.28µm
_06020_,2.28µm
_06656_,2.28µm
_06724_,2.28µm
net3336,2.28µm
net3355,2.28µm
net3410,2.28µm
net3478,2.28µm
_00116_,2.23µm
_00172_,2.23µm
_00173_,2.23µm
_00174_,2.23µm
_00177_,2.23µm
_00179_,2.23µm
_00183_,2.23µm
_00187_,2.23µm
_00192_,2.23µm
_00238_,2.23µm
_00262_,2.23µm
_00264_,2.23µm
_00276_,2.23µm
_00282_,2.23µm
_00284_,2.23µm
_00286_,2.23µm
_00313_,2.23µm
_00315_,2.23µm
_00320_,2.23µm
_00345_,2.23µm
_00347_,2.23µm
_00349_,2.23µm
_00359_,2.23µm
_00365_,2.23µm
_00377_,2.23µm
_00380_,2.23µm
_00383_,2.23µm
_00401_,2.23µm
_00402_,2.23µm
_00407_,2.23µm
_03365_,2.22µm
_00290_,2.21µm
_00363_,2.21µm
_00389_,2.21µm
_05953_,2.21µm
_00084_,2.18µm
_00602_,2.18µm
_00615_,2.18µm
_00762_,2.18µm
_00886_,2.18µm
_00951_,2.18µm
_01140_,2.18µm
_01148_,2.18µm
_01333_,2.18µm
_01357_,2.18µm
_01461_,2.18µm
_01563_,2.18µm
_01798_,2.18µm
_02157_,2.18µm
_02274_,2.18µm
_02288_,2.18µm
_02799_,2.18µm
_03018_,2.18µm
_03165_,2.18µm
_03277_,2.18µm
_04248_,2.18µm
_04446_,2.18µm
_04593_,2.18µm
_05483_,2.18µm
_05829_,2.18µm
_06687_,2.18µm
_06759_,2.18µm
mul_res\[21\],2.18µm
net13,2.18µm
net101,2.18µm
net3087,2.18µm
_00014_,2.16µm
_00070_,2.16µm
_00094_,2.16µm
_00096_,2.16µm
_00303_,2.16µm
_00512_,2.16µm
_00922_,2.16µm
_01151_,2.16µm
_01208_,2.16µm
_01388_,2.16µm
_01389_,2.16µm
_01645_,2.16µm
_02218_,2.16µm
_02362_,2.16µm
_02429_,2.16µm
_02735_,2.16µm
_02896_,2.16µm
_03072_,2.16µm
_03327_,2.16µm
_04287_,2.16µm
_04674_,2.16µm
_05132_,2.16µm
_05364_,2.16µm
_05538_,2.16µm
_05609_,2.16µm
_05867_,2.16µm
_05871_,2.16µm
_05874_,2.16µm
_05912_,2.16µm
_06006_,2.16µm
_06016_,2.16µm
_06179_,2.16µm
_06191_,2.16µm
_06655_,2.16µm
_06693_,2.16µm
_06746_,2.16µm
_06747_,2.16µm
_06788_,2.16µm
_06880_,2.16µm
_06951_,2.16µm
_07102_,2.16µm
add_res\[10\],2.16µm
adder_inst.i_a\[31\],2.16µm
adder_inst.i_b\[31\],2.16µm
adder_inst.sign_sum_r,2.16µm
